line,subtitle,movie,country,
705,que la asee y le haga la cama...,julieta,spain,
706,"Tú tienes tu vida,",julieta,spain,
707,desgraciadamente muy lejos de aquí.,julieta,spain,
708,He intentado molestarte,julieta,spain,
709,"lo menos posible,",julieta,spain,
710,pero hemos pasado,julieta,spain,
711,por muchas dificultades,julieta,spain,
712,y créeme si te digo,julieta,spain,
713,que ahora estamos mejor que nunca.,julieta,spain,
714,"Hija, sé más generosa",julieta,spain,
715,y más comprensiva conmigo.,julieta,spain,
716,(Gaviotas de fondo),julieta,spain,
717,¡Ya están aquí las andaluzas!,julieta,spain,
718,"¡Ay, Antía, qué grande!",julieta,spain,
719,Hola.,julieta,spain,
720,"Hola, cariño.",julieta,spain,
721,Pensaba que no volvíais.,julieta,spain,
722,Traemos un palizón...,julieta,spain,
723,¡Qué jartura de viaje!,julieta,spain,
724,¿Tú te acuerdas de tu padre?,julieta,spain,
725,Vengo para entregar mi alma a Dios.,julieta,spain,
726,¿Qué tal tu madre?,julieta,spain,
727,Fatal... Ahora te cuento.,julieta,spain,
728,"IVenga, mi gorda!",julieta,spain,
729,Mi padre se ha liado,julieta,spain,
730,con la chica que cuida a mi madre.,julieta,spain,
731,¿Tu madre se ha dado cuenta?,julieta,spain,
732,"Mi madre se consume, la pobre,",julieta,spain,
733,encerrada en su habitación...,julieta,spain,
734,¿Y eso?,julieta,spain,
735,Un tatuaje.,julieta,spain,
736,¿AJ? ¿A significa Antía,julieta,spain,
737,y J significa Julieta?,julieta,spain,
738,SÍ.,julieta,spain,
739,"Cuidado, todavía esta tierno...",julieta,spain,
740,Me pregunto si vives,julieta,spain,
741,"en el interior o en la costa,",julieta,spain,
742,y si todavía te gusta pescar.,julieta,spain,
743,A los nueve años ya salías,julieta,spain,
744,con tu padre en el barco.,julieta,spain,
745,"Querías ser pescador,",julieta,spain,
746,como él.,julieta,spain,
747,¿Cómo te voy a dejar ir al,julieta,spain,
748,campamento como eso de los Adams?,julieta,spain,
749,Yo quiero ir así.,julieta,spain,
750,"Bueno, pues la gente",julieta,spain,
751,"tiene que ver que tienes frente,",julieta,spain,
752,"que tienes unos ojos,",julieta,spain,
753,"nariz, una boca, unas orejas...",julieta,spain,
754,"Ay, mamá, no digas chorradas...",julieta,spain,
755,"Ay, Antía, de verdad, que te vas",julieta,spain,
756,"de vacaciones, vas a divertirte.",julieta,spain,
757,"No quiero ir, yo quiero quedarme.",julieta,spain,
758,Pues no se puede hacer siempre,julieta,spain,
759,lo que la señorita quiera...,julieta,spain,
760,¿Qué le pasa a mi niña?,julieta,spain,
761,"Papá, no quiero irme...",julieta,spain,
762,"Ahora que estoy de vacaciones,",julieta,spain,
763,puedo irme a pescar,julieta,spain,
764,contigo todos los días.,julieta,spain,
765,"¿No decías que necesitabas ayuda,",julieta,spain,
766,que estabas mayor?,julieta,spain,
767,"Ay, la pescadora...",julieta,spain,
768,Yo te prometo que cuando vuelvas,julieta,spain,
769,"te contrato de marinero, ¿eh?",julieta,spain,
770,"Te cojo la palabra, ¿eh?",julieta,spain,
771,"Anda, venga, loba de mar.",julieta,spain,
772,Pásatelo bien...,julieta,spain,
773,"¿Ya te vas, Antía?",julieta,spain,
774,"Ay, bueno... Vendrás a visitarme a mi",julieta,spain,
775,"casa cuando vuelvas, ¿eh?",julieta,spain,
776,¿Ya no estarás aquí?,julieta,spain,
777,"No, cariño, ya no estaré aquí, pero",julieta,spain,
778,tu prométeme que vendrás a verme.,julieta,spain,
779,Vamos.,julieta,spain,
780,"Sí, te lo prometo.",julieta,spain,
781,"Cuídate mucho, ¿eh?",julieta,spain,
782,"Venga, vamos.",julieta,spain,
783,Ale...,julieta,spain,
784,¿Por qué se va Marian?,julieta,spain,
785,Su marido está enfermo.,julieta,spain,
786,Se va para cuidarlo.,julieta,spain,
787,¿No la echas tú?,julieta,spain,
788,"Pero, qué cosas dices...",julieta,spain,
789,¡Claro que no!,julieta,spain,
790,"Si le pides que se quede,",julieta,spain,
791,seguro que se queda.,julieta,spain,
792,"Antía, la gente",julieta,spain,
793,tiene derecho a jubilarse...,julieta,spain,
794,"Hola, María.",julieta,spain,
795,"Hola, Julieta.",julieta,spain,
796,¿Dejamos la mochila?,julieta,spain,
797,"No, la mochila se viene conmigo.",julieta,spain,
798,"Mamá, perdóname si he estado borde.",julieta,spain,
799,No te preocupes.,julieta,spain,
800,Antía...,julieta,spain,
801,Antía Feijoó.,julieta,spain,
802,Antía Feijoó... Aquí la tenemos.,julieta,spain,
803,Te quiero mucho.,julieta,spain,
804,"Ah, sí, aquí te tengo.",julieta,spain,
805,"Anda que vas rápido, ¿eh?",julieta,spain,
806,¿Quieres que prepare,julieta,spain,
807,algo para cenar antes de irme?,julieta,spain,
808,No hace falta.,julieta,spain,
809,Inés debe estar al llegar.,julieta,spain,
810,"Si no encuentras algo,",julieta,spain,
811,llámame a casa.,julieta,spain,
812,Gracias.,julieta,spain,
813,Bueno...,julieta,spain,
814,Pues me voy.,julieta,spain,
815,¿Te llevas la sudadera de Xoan?,julieta,spain,
816,Xoan me la regaló hace tiempo.,julieta,spain,
817,Yo no me llevo nada que no sea mío.,julieta,spain,
818,¿Va en serio,julieta,spain,
819,lo de dar clases en un colegio?,julieta,spain,
820,SÍ.,julieta,spain,
821,Creo que te estás equivocando.,julieta,spain,
822,Yo no quiero ser solo,julieta,spain,
823,"ama de casa, Marian.",julieta,spain,
824,Tengo una profesión que me gusta,julieta,spain,
825,y hace tiempo que quiero volvera ella.,julieta,spain,
826,La profesión de una mujer,julieta,spain,
827,"es su familia,",julieta,spain,
828,"y si quieres mantenerla unida,",julieta,spain,
829,lo mejor que puedes hacer,julieta,spain,
830,es que te quedarte en casa.,julieta,spain,
831,¡Eso es asunto mío!,julieta,spain,
832,"Si te vas, pasará lo de siempre.",julieta,spain,
833,¿Qué quieres decir?,julieta,spain,
834,¿Qué es lo que pasa siempre?,julieta,spain,
835,¿Se ha ido ya Marian?,julieta,spain,
836,Sí... La nueva estará al llegar.,julieta,spain,
837,Espero que sea más discreta...,julieta,spain,
838,¿Por qué lo dices?,julieta,spain,
839,"Cuando vine hace trece años,",julieta,spain,
840,"Marian me dijo que no te esperara,",julieta,spain,
841,que pasabas,julieta,spain,
842,la noche con Ava.,julieta,spain,
843,"Y ahora, al despedirse,",julieta,spain,
844,me ha dicho algo parecido.,julieta,spain,
845,Cuando fui a vera mis padres,julieta,spain,
846,"con Antía, hace diez años,",julieta,spain,
847,volviste a pasar las noches con Ava...,julieta,spain,
848,(Timbre),julieta,spain,
849,"Hola, soy Inés.",julieta,spain,
850,¿Te importaría venir mañana?,julieta,spain,
851,Marian lo dejó todo hecho.,julieta,spain,
852,"Ah, claro, por supuesto.",julieta,spain,
853,Vengo mañana.,julieta,spain,
854,"Muy bien, gracias.",julieta,spain,
855,"Venga, hasta luego.",julieta,spain,
856,Hasta mañana.,julieta,spain,
857,"A Ava la conozco desde los 15 años,",julieta,spain,
858,"nunca hemos estado Iiados,",julieta,spain,
859,pero follábamos de vez en cuando...,julieta,spain,
860,"He pensado decírtelo muchas veces,",julieta,spain,
861,pero no sabía cómo...,julieta,spain,
862,"Yo no soy muy de hablar,",julieta,spain,
863,de eso ya te habrás dado cuenta...,julieta,spain,
864,Pero Antía y tú sois lo más,julieta,spain,
865,"importante de mi vida,",julieta,spain,
866,"eso sí que lo sabes, ¿verdad?",julieta,spain,
867,¿No vas a decirme nada?,julieta,spain,
868,No.,julieta,spain,
869,¿Qué vas a hacer?,julieta,spain,
870,"Me voy a dar un paseo,",julieta,spain,
871,y a preparar las clases.,julieta,spain,
872,Yo creo que saldré a pescar.,julieta,spain,
873,(Truenos),julieta,spain,
874,(RADIO) Radio costera informa de un,julieta,spain,
875,repentino cambio de dirección,julieta,spain,
876,y velocidad de los vientos,julieta,spain,
877,en la zona de la ría del Ferrol.,julieta,spain,
878,Este cambio está provocando,julieta,spain,
879,"una fuerte marejada,",julieta,spain,
880,con olas de seis a ocho,julieta,spain,
881,metros de altura.,julieta,spain,
882,Se recomienda el cese de cualquier,julieta,spain,
883,actividad pesquera y de navegación,julieta,spain,
884,que se pueda,julieta,spain,
885,estar realizando en la zona,julieta,spain,
886,con la expresa recomendación,julieta,spain,
887,a todas las embarcaciones,julieta,spain,
888,de volver a sus respectivos,julieta,spain,
889,puertos de amarre.,julieta,spain,
890,(TV) Japón lanzó ayer su primera,julieta,spain,
891,sonda de observación de Marte.,julieta,spain,
892,Un artefacto de 535 kilos denominado,julieta,spain,
893,"Nozomi»,esperanza»,",julieta,spain,
894,"que, dentro de 15 meses,",julieta,spain,
895,se instalará en órbita marciana,julieta,spain,
896,para transmitir datos,julieta,spain,
897,durante dos años.,julieta,spain,
898,El lanzamiento se hizo,julieta,spain,
899,hacia las tres y...,julieta,spain,
900,(Teléfono),julieta,spain,
901,¿Sí?,julieta,spain,
902,"Ava, perdona que te llame... Sólo",julieta,spain,
903,quería saber si Xoan está contigo.,julieta,spain,
904,¿Xoan? No...,julieta,spain,
905,¿Tienes idea de dónde puede estar?,julieta,spain,
906,¿Todavía no ha vuelto?,julieta,spain,
907,No.,julieta,spain,
908,Pues habrá salido a pescar.,julieta,spain,
909,Pues espero que no...,julieta,spain,
910,porque fíjate qué tormenta.,julieta,spain,
911,"Espera, están diciendo algo",julieta,spain,
912,en la televisión...,julieta,spain,
913,"(TV) ...naufragio de una gabela,",julieta,spain,
914,a tres millas al norte de la,julieta,spain,
915,desembocadura de la Ría del Ferrol.,julieta,spain,
916,Su ocupante no ha sido localizado aún,julieta,spain,
917,y se teme seriamente por su vida.,julieta,spain,
918,En la misma situación se encuentra,julieta,spain,
919,una embarcación de recreo,julieta,spain,
920,con tres tripulantes.,julieta,spain,
921,La fuerte marejada con olas que han,julieta,spain,
922,superado los seis metros ha impedido,julieta,spain,
923,que Protección Civil,julieta,spain,
924,haya podido ayudarles.,julieta,spain,
925,En cuanto amanezca y mejoren,julieta,spain,
926,las condiciones del mar...,julieta,spain,
927,(Música),julieta,spain,
928,Soy el juez Vicente Louro.,julieta,spain,
929,"Para poder levantar el cadáver,",julieta,spain,
930,necesito que lo reconozca.,julieta,spain,
931,Siento hacerle pasar por esto.,julieta,spain,
932,"Por la violencia del temporal,",julieta,spain,
933,el cadáver no está íntegro.,julieta,spain,
934,(Música),julieta,spain,
935,(Teléfono),julieta,spain,
936,"Deja, ya VOY Y°-",julieta,spain,
937,Es Antía...,julieta,spain,
938,¿Antía?,julieta,spain,
939,Desde el campamento,julieta,spain,
940,y quiere hablar contigo.,julieta,spain,
941,"Venga, Julieta,",julieta,spain,
942,tienes que hablar con ella...,julieta,spain,
943,Antía...,julieta,spain,
944,"Mamá, soy yo, joé...",julieta,spain,
945,¿Qué le pasa a tu móvil?,julieta,spain,
946,Te hemos llamado mazo de veces,julieta,spain,
947,y no lo coges.,julieta,spain,
948,"No lo sé... No lo habré oído, hija.",julieta,spain,
949,"¿Cómo estás, tesoro?",julieta,spain,
950,Muy bien.,julieta,spain,
951,Mañana iremos Ava y yo a buscarte.,julieta,spain,
952,Vamos a salir pronto,julieta,spain,
953,para no hacerte esperar.,julieta,spain,
954,"No hace falta, mamá,",julieta,spain,
955,estoy con mi amiga Bea.,julieta,spain,
956,La he conocido aquí,julieta,spain,
957,y nos hecho mazo de amigas.,julieta,spain,
958,¿Puedo irme a pasar una semana,julieta,spain,
959,con ellos a Madrid?,julieta,spain,
960,"¿No te importa, verdad?",julieta,spain,
961,Pero... No las conocemos...,julieta,spain,
962,"Es mi amiga, mamá...",julieta,spain,
963,"Bueno, mira, te paso con su madre",julieta,spain,
964,y que ella te lo cuente.,julieta,spain,
965,"Hola. ¿Qué tal? Mira, soy Claudia,",julieta,spain,
966,la madre de Beatriz...,julieta,spain,
967,¿Cómo está mi hija?,julieta,spain,
968,"Bien, fenomenal...",julieta,spain,
969,"No la conocía de antes,",julieta,spain,
970,pero creo que el campamento,julieta,spain,
971,le ha sentado de maravilla.,julieta,spain,
972,"Mira, te quería pedir permiso para",julieta,spain,
973,Ilevármela con nosotras a Madrid.,julieta,spain,
974,Antía y mi hija se ha hecho íntimas y,julieta,spain,
975,"están las dos muy pesadas, la verdad.",julieta,spain,
976,¿No es mañana,julieta,spain,
977,cuando termina el campamento?,julieta,spain,
978,"Sí, sí... Lo que pasa es que yo me he",julieta,spain,
979,"adelantado y, bueno,",julieta,spain,
980,pues me las quería llevar esta tarde...,julieta,spain,
981,¿Qué te parece?,julieta,spain,
982,Bueno...,julieta,spain,
983,Si le hace ilusión...,julieta,spain,
984,Julieta... ¿Qué tal? Soy Claudia...,julieta,spain,
985,"Pasa, pasa, por favor.",julieta,spain,
986,"Lo siento muchísimo, de verdad.",julieta,spain,
987,¿Qué tal el viaje?,julieta,spain,
988,Pasa...,julieta,spain,
989,Las niñas están jugando al fondo.,julieta,spain,
990,No les he dicho nada...,julieta,spain,
991,¿A Antía no le ha parecido raro,julieta,spain,
992,que haya venido a por ella hoy?,julieta,spain,
993,Está enfadada porque cree,julieta,spain,
994,"que vienes para Ilevártela,",julieta,spain,
995,"y ha llamado a Xoan,",julieta,spain,
996,"pero no le ha respondido, claro.",julieta,spain,
997,¿Dónde se lo digo?,julieta,spain,
998,Yo creo que allí,julieta,spain,
999,vais a estar más cómodas.,julieta,spain,
1000,¿Quieres tomar algo?,julieta,spain,
1001,¿Comer algo?,julieta,spain,
1002,No sé...,julieta,spain,
1003,"Bueno, pues, pasa... Pasa, mejor.",julieta,spain,
1004,Voy a buscarla.,julieta,spain,
1005,"Hola, mamá.",julieta,spain,
1006,"Hola, cielo.",julieta,spain,
1007,¿Qué tal?,julieta,spain,
1008,Siéntate.,julieta,spain,
1009,"¡Oye, te dije que me dejaras",julieta,spain,
1010,unos días más!,julieta,spain,
1011,"¡Pero no pongas esa cara,",julieta,spain,
1012,que estamos de vacaciones!,julieta,spain,
1013,¿Cómo está papá?,julieta,spain,
1014,¡Tiene un morro! Pasa de mí...,julieta,spain,
1015,"Antía, tengo que decirte algo...",julieta,spain,
1016,Dime.,julieta,spain,
1017,"A los dos días de irte,",julieta,spain,
1018,hubo una tormenta...,julieta,spain,
1019,El barco en el que iba papá,julieta,spain,
1020,y dos barcos más desaparecieron...,julieta,spain,
1021,y ninguno se salvó.,julieta,spain,
1022,¿Y Papá?,julieta,spain,
1023,Papá tampoco.,julieta,spain,
1024,¿Ha muerto?,julieta,spain,
1025,Sí...,julieta,spain,
1026,Antía.,julieta,spain,
1027,Pero... ¿por qué se fue a pescar,julieta,spain,
1028,si había tormenta?,julieta,spain,
1029,La tormenta estalló por la tarde...,julieta,spain,
1030,y tu padre salió por la mañana.,julieta,spain,
1031,"Siento tener que hablarte de esto,",julieta,spain,
1032,pero mi marido y yo,julieta,spain,
1033,tenemos organizado,julieta,spain,
1034,un viaje a la Patagonia,julieta,spain,
1035,y Bea ahora,julieta,spain,
1036,"no quiere venirse con nosotros,",julieta,spain,
1037,"quiere quedarse con Antía,",julieta,spain,
1038,"aquí, en casa...",julieta,spain,
1039,"¿Ah, sí?",julieta,spain,
1040,"Evidentemente,",julieta,spain,
1041,no pueden quedarse solas...,julieta,spain,
1042,Y he pensado que... ¿por qué,julieta,spain,
1043,no te instalas con ellas aquí?,julieta,spain,
1044,El niño se viene con nosotros.,julieta,spain,
1045,Las dos niñas y tú... Después de lo que,julieta,spain,
1046,ha ocurrido te vendrá bien descansar.,julieta,spain,
1047,Y Antía está más distraída en Madrid.,julieta,spain,
1048,Pues...,julieta,spain,
1049,La tata Rosa se encarga de todo.,julieta,spain,
1050,"Podéis salir a pasear,",julieta,spain,
1051,"ir al cine, descansar...",julieta,spain,
1052,Pues... no me he traído ropa...,julieta,spain,
1053,¡Pero puedes usarla mía!,julieta,spain,
1054,Yo tengo de todo.,julieta,spain,
1055,"Gabardinas, camisas anchas que",julieta,spain,
1056,ahora a mí me están estrechas,julieta,spain,
1057,y que a ti te van a quedar,julieta,spain,
1058,mejor que a mí...,julieta,spain,
1059,Ahora te pruebas lo que quieras.,julieta,spain,
1060,"¡Cuidado! ¡Eh,eh!",julieta,spain,
1061,"Uno, dos...",julieta,spain,
1062,"Vamos, tía, venga...",julieta,spain,
1063,Las cosas sucedían,julieta,spain,
1064,"sin mi participación,",julieta,spain,
1065,premonizándose unas a otras.,julieta,spain,
1066,"Hola, buenos días.",julieta,spain,
1067,Hola.,julieta,spain,
1068,Venimos a ver,julieta,spain,
1069,el piso que se alquila.,julieta,spain,
1070,"Sí, un segundito...",julieta,spain,
1071,Síganme.,julieta,spain,
1072,La cocina.,julieta,spain,
1073,El papel es un poco agobiante.,julieta,spain,
1074,"No, el papel mola.",julieta,spain,
1075,"Si nos aburrimos, se pinta.",julieta,spain,
